id,sis_id,submitted,attempt,confidence_level_combined,iso_ortho_text,iso_ortho_num,ortho_iso_text,ortho_iso_num,participated_in_treatment
270617,623154198,2020-08-08 09:40:34 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
256685,528670194,2020-08-08 09:19:17 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
244905,750738161,2020-08-08 08:06:11 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
255033,621693315,2020-08-08 07:56:09 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
280853,726338176,2020-08-08 07:17:55 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
232981,436666227,2020-08-08 07:13:32 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
258437,321222570,2020-08-07 22:59:37 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
258379,404078324,2020-08-07 10:23:42 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
238280,226880153,2020-08-07 07:26:18 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
258450,101835914,2020-08-07 06:41:50 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
253146,219515561,2020-08-07 05:56:44 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
232603,735639528,2020-08-07 04:38:37 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
251412,345027534,2020-08-07 03:20:06 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
253364,685344827,2020-08-07 03:02:33 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
253767,772020660,2020-08-06 21:34:43 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
246735,848051990,2020-08-06 10:14:03 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3,TRUE
257435,534761295,2020-08-07 23:16:53 UTC,1,"Neutral,Strongly disagree",Neutral,3,Strongly disagree,1,TRUE
257707,249783909,2020-08-09 21:25:22 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
258502,259729767,2020-08-09 10:45:51 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
279903,202235491,2020-08-09 09:37:23 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
251156,596884987,2020-08-09 05:36:07 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
253007,784209479,2020-08-09 05:34:29 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
252339,244687891,2020-08-09 04:45:50 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
270520,122476017,2020-08-09 03:44:43 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
261702,769757485,2020-08-09 01:47:11 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
196570,890953314,2020-08-08 08:43:38 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
254347,532274936,2020-08-08 08:39:49 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
255868,735024267,2020-08-08 04:01:28 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
254333,991193190,2020-08-08 01:19:19 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
285898,216317586,2020-08-07 02:12:38 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4,TRUE
257988,576264940,2020-08-09 09:28:14 UTC,1,"Strongly agree,Disagree",Strongly agree,5,Disagree,2,TRUE
282234,924508180,2020-08-07 02:01:37 UTC,1,"Strongly agree,Disagree",Strongly agree,5,Disagree,2,TRUE
251364,983765419,2020-08-09 12:21:17 UTC,1,"Strongly agree,Neutral",Strongly agree,5,Neutral,3,TRUE
272420,840742914,2020-08-09 11:45:12 UTC,1,"Strongly agree,Neutral",Strongly agree,5,Neutral,3,TRUE
259754,280790845,2020-08-09 10:44:44 UTC,1,"Strongly agree,Neutral",Strongly agree,5,Neutral,3,TRUE
291145,372023200,2020-08-08 05:09:08 UTC,1,"Strongly agree,Neutral",Strongly agree,5,Neutral,3,TRUE
265850,535062568,2020-08-09 20:08:56 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
262809,726951392,2020-08-09 16:40:16 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
257247,893023446,2020-08-09 13:34:32 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
272378,149259530,2020-08-09 13:09:20 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
255794,906240694,2020-08-09 13:02:49 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
212237,579693396,2020-08-09 12:56:29 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
254707,323059711,2020-08-09 12:53:29 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
242338,399421334,2020-08-09 12:49:44 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
212162,772558866,2020-08-09 12:12:28 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
260771,639928800,2020-08-09 11:54:25 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
265921,744810761,2020-08-09 11:50:16 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
259676,899359514,2020-08-09 11:40:23 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
253031,844606637,2020-08-09 11:23:07 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
265553,825448629,2020-08-09 11:05:02 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
272288,240898101,2020-08-09 10:55:21 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
173689,649574844,2020-08-09 10:37:27 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
220998,891697674,2020-08-09 10:29:00 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
286039,802004523,2020-08-09 09:38:19 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
251584,851014408,2020-08-09 09:29:36 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
217082,546167955,2020-08-09 09:14:52 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
258688,548612151,2020-08-09 09:07:23 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
271235,785221912,2020-08-09 08:34:19 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
286496,882504506,2020-08-09 08:22:14 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
211269,147761076,2020-08-09 08:07:07 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
254694,880006831,2020-08-09 08:05:58 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
262171,962435074,2020-08-09 08:02:07 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
232706,583753793,2020-08-09 07:54:49 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
208823,645810483,2020-08-09 07:27:53 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
253994,221165062,2020-08-09 07:26:55 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
257943,970610856,2020-08-09 07:05:15 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
195987,949250900,2020-08-09 07:05:02 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
250090,313593320,2020-08-09 06:10:17 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
265388,919691099,2020-08-09 05:47:07 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
277644,572543643,2020-08-09 05:24:05 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
282515,385567463,2020-08-09 04:55:09 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
246803,328557074,2020-08-09 04:46:37 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
203389,1601289,2020-08-09 03:53:16 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
219330,683834908,2020-08-09 02:14:54 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
200818,719721329,2020-08-09 01:54:49 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
243915,388511596,2020-08-09 01:40:04 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
232388,669917584,2020-08-09 00:27:51 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
211664,289110631,2020-08-08 21:03:55 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
234318,755860238,2020-08-08 11:10:37 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
263128,833015300,2020-08-08 09:13:58 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
218608,363105428,2020-08-08 08:16:54 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
259045,577047884,2020-08-08 03:24:27 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
266077,214778979,2020-08-08 02:37:03 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
168453,810194259,2020-08-08 02:29:25 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
247726,103629858,2020-08-08 00:00:46 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
250220,457782542,2020-08-07 09:27:44 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
242766,742914108,2020-08-07 02:46:39 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5,TRUE
142387,603019837,2020-08-09 21:08:36 UTC,1,"Strongly disagree,Agree",Strongly disagree,1,Agree,4,TRUE
218402,967368958,2020-08-09 09:56:51 UTC,1,"Strongly disagree,Disagree",Strongly disagree,1,Disagree,2,TRUE
214946,574105647,2020-08-09 13:25:54 UTC,1,"Strongly disagree,Neutral",Strongly disagree,1,Neutral,3,TRUE
206728,778074619,2020-08-09 21:29:36 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1,TRUE
268552,444858819,2020-08-09 21:10:17 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1,TRUE
258712,120683565,2020-08-09 10:04:50 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1,TRUE
257927,620609500,2020-08-09 07:43:24 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1,TRUE
258103,290165600,2020-08-09 05:43:50 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1,TRUE
87657,820729376,2020-08-09 04:36:01 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1,TRUE
257990,316953934,2020-08-09 04:22:07 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1,TRUE
224345,898686927,2020-08-08 10:18:38 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1,TRUE
