id,sis_id,submitted,attempt,confidence_level_combined,iso_ortho_text,iso_ortho_num,ortho_iso_text,ortho_iso_num
249151,863117038,2020-04-03 01:13:48 UTC,1,"Neutral,Agree",Neutral,3,Agree,4
248435,472205364,2020-04-02 23:00:21 UTC,1,"Neutral,Agree",Neutral,3,Agree,4
252017,907845476,2020-04-05 00:07:49 UTC,1,"Neutral,Disagree",Neutral,3,Disagree,2
257129,531987395,2020-04-04 08:58:41 UTC,1,"Neutral,Disagree",Neutral,3,Disagree,2
250200,384163491,2020-04-04 06:54:21 UTC,1,"Neutral,Disagree",Neutral,3,Disagree,2
259349,786281271,2020-04-04 02:03:25 UTC,1,"Neutral,Disagree",Neutral,3,Disagree,2
251636,168133060,2020-04-04 00:21:09 UTC,1,"Neutral,Disagree",Neutral,3,Disagree,2
255133,857232355,2020-04-03 05:33:28 UTC,1,"Neutral,Disagree",Neutral,3,Disagree,2
253959,392827382,2020-04-03 00:32:29 UTC,1,"Neutral,Disagree",Neutral,3,Disagree,2
253703,139396881,2020-04-05 21:31:27 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
256648,839332403,2020-04-05 20:46:31 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
252745,933278241,2020-04-05 20:43:54 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
258272,285238574,2020-04-05 20:39:41 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
247228,512134637,2020-04-05 15:05:16 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
233007,687996730,2020-04-05 14:47:34 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
254329,907749169,2020-04-05 13:31:20 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
246065,753285204,2020-04-05 13:18:17 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
220428,774636071,2020-04-05 12:42:34 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
248174,696296787,2020-04-05 12:39:56 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
253201,577653913,2020-04-05 12:35:33 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
260070,482637291,2020-04-05 12:01:01 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
257883,728381979,2020-04-05 11:58:42 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
253419,430397580,2020-04-05 11:41:42 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
256719,363965057,2020-04-05 11:25:29 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
257121,283558558,2020-04-05 11:07:10 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
260606,717768078,2020-04-05 11:02:16 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
254792,285681269,2020-04-05 10:29:29 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
261068,530171087,2020-04-05 10:29:24 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
255250,665236036,2020-04-05 10:12:17 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
262819,808569003,2020-04-05 10:02:25 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
258152,411245979,2020-04-05 09:49:12 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
225808,934041262,2020-04-05 09:14:57 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
258292,615115260,2020-04-05 09:07:13 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
267204,724476575,2020-04-05 08:20:12 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
202736,217100530,2020-04-05 07:41:13 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
259031,611262247,2020-04-05 07:33:58 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
169220,961517158,2020-04-05 06:27:33 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
246055,346928836,2020-04-05 05:33:30 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
216470,438857684,2020-04-05 05:28:29 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
270197,699886774,2020-04-05 05:24:44 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
255977,677193926,2020-04-05 02:18:34 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
252519,506757889,2020-04-05 00:09:42 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
252325,766578115,2020-04-05 00:03:00 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
255227,998895021,2020-04-04 23:11:36 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
263566,642805718,2020-04-04 23:01:33 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
263990,842836797,2020-04-04 12:38:29 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
258228,999859815,2020-04-04 12:05:10 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
251234,452830205,2020-04-04 11:15:17 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
259511,696456803,2020-04-04 10:19:18 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
256673,621939370,2020-04-04 09:59:46 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
252574,435750478,2020-04-04 07:43:54 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
252506,577974581,2020-04-04 05:51:45 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
254266,311994446,2020-04-04 05:27:08 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
256741,628239350,2020-04-04 04:55:36 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
267027,173059133,2020-04-04 02:26:23 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
265062,819689202,2020-04-04 00:06:39 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
248735,870515843,2020-04-03 23:29:11 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
264745,506063545,2020-04-03 23:11:20 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
230406,311793062,2020-04-03 22:46:12 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
260776,766230629,2020-04-03 21:50:06 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
257256,624232450,2020-04-03 21:36:14 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
249171,919253908,2020-04-03 21:22:05 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
243801,870181118,2020-04-03 21:13:11 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
246382,259398582,2020-04-03 14:34:45 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
259008,236569692,2020-04-03 13:17:25 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
234669,215781985,2020-04-03 10:13:46 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
250314,153432207,2020-04-03 08:35:35 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
116395,630621292,2020-04-03 07:21:16 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
257828,833581390,2020-04-03 06:58:22 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
253382,269153896,2020-04-03 05:33:39 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
255490,738340791,2020-04-03 03:03:33 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
247545,678203962,2020-04-03 02:43:41 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
271132,585854221,2020-04-03 01:30:41 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
246694,558899993,2020-04-03 01:23:31 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
254479,880552803,2020-04-02 23:50:12 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
251029,569007110,2020-04-02 23:19:04 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
256346,367953141,2020-04-02 23:02:53 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
249673,981538394,2020-04-02 22:25:57 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
256608,544009347,2020-04-02 22:22:02 UTC,1,"Neutral,Neutral",Neutral,3,Neutral,3
244645,606278623,2020-04-04 05:22:15 UTC,1,"Neutral,Strongly agree",Neutral,3,Strongly agree,5
174323,502191590,2020-04-04 04:02:06 UTC,1,"Neutral,Strongly agree",Neutral,3,Strongly agree,5
257792,820543651,2020-04-04 03:32:57 UTC,1,"Neutral,Strongly agree",Neutral,3,Strongly agree,5
256072,485578514,2020-04-02 21:30:38 UTC,1,"Neutral,Strongly agree",Neutral,3,Strongly agree,5
245299,793944809,2020-04-02 20:36:31 UTC,1,"Neutral,Strongly agree",Neutral,3,Strongly agree,5
173343,818299223,2020-04-05 20:54:41 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
257675,636903274,2020-04-05 15:55:43 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
243954,806648924,2020-04-05 13:51:13 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
267051,798077235,2020-04-05 13:35:06 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
208665,418781651,2020-04-05 10:41:22 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
267141,534741454,2020-04-05 09:48:28 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
215727,437463130,2020-04-05 08:22:55 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
259575,999852584,2020-04-05 05:21:31 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
207660,636318120,2020-04-05 02:29:10 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
265386,569139324,2020-04-05 01:29:37 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
257621,372768309,2020-04-04 22:29:26 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
226475,570762506,2020-04-04 11:20:34 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
259050,454020286,2020-04-04 10:24:46 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
258330,613857869,2020-04-03 04:33:20 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
208917,802032909,2020-04-03 01:21:37 UTC,1,"Strongly agree,Agree",Strongly agree,5,Agree,4
161498,722223187,2020-04-02 21:33:48 UTC,1,"Strongly agree,Disagree",Strongly agree,5,Disagree,2
226230,227206654,2020-04-05 10:44:11 UTC,1,"Strongly agree,Neutral",Strongly agree,5,Neutral,3
247926,204301149,2020-04-05 10:37:56 UTC,1,"Strongly agree,Neutral",Strongly agree,5,Neutral,3
252131,224120038,2020-04-03 23:30:45 UTC,1,"Strongly agree,Neutral",Strongly agree,5,Neutral,3
281107,133777720,2020-04-05 21:17:30 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
237560,378695272,2020-04-05 21:09:06 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
257674,613614998,2020-04-05 21:08:23 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
258737,862342495,2020-04-05 20:58:27 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
196410,295813595,2020-04-05 13:49:54 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
209829,676366311,2020-04-05 13:28:55 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
214041,461610108,2020-04-05 13:08:11 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
266724,555798636,2020-04-05 12:31:03 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
249943,122911728,2020-04-05 12:07:27 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
244459,511144004,2020-04-05 12:05:37 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
247707,383560858,2020-04-05 11:24:30 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
251149,914100413,2020-04-05 11:12:18 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
217220,622627635,2020-04-05 11:07:11 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
253851,403581489,2020-04-05 10:45:19 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
243775,960686259,2020-04-05 10:03:13 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
256238,524931604,2020-04-05 09:31:03 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
255536,243959672,2020-04-05 09:20:54 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
250924,163052085,2020-04-05 08:57:22 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
206556,495706241,2020-04-05 08:49:48 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
252207,683842734,2020-04-05 08:46:08 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
222908,410039321,2020-04-05 08:41:37 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
242343,101897832,2020-04-05 08:11:03 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
239338,276520527,2020-04-05 07:34:15 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
267410,3915636,2020-04-05 07:23:19 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
208862,476742386,2020-04-05 06:21:22 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
254376,307048537,2020-04-05 06:16:23 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
256924,822147134,2020-04-05 05:34:23 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
246204,941890166,2020-04-05 04:57:59 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
238760,385201875,2020-04-05 04:34:58 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
250907,890411849,2020-04-05 04:21:23 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
245079,920527739,2020-04-05 03:53:46 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
129581,846854394,2020-04-05 03:18:04 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
254521,962113956,2020-04-05 02:52:11 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
248604,720096954,2020-04-05 02:05:17 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
168245,822838445,2020-04-04 13:54:21 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
251710,798801508,2020-04-04 11:21:06 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
161249,321719499,2020-04-04 10:50:01 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
257824,699756822,2020-04-04 10:40:37 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
264747,735259867,2020-04-04 08:21:14 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
256532,668456739,2020-04-04 08:08:28 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
258657,238179567,2020-04-04 07:43:09 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
252394,601936324,2020-04-04 06:32:24 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
218079,985103822,2020-04-04 06:03:19 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
261220,873762030,2020-04-04 05:17:49 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
222384,414462370,2020-04-04 04:49:57 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
261596,122450052,2020-04-04 04:47:58 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
244433,395006926,2020-04-04 03:34:24 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
248875,266999327,2020-04-04 02:45:07 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
252496,417304423,2020-04-04 02:19:31 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
213243,828086416,2020-04-04 02:15:08 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
208742,703006726,2020-04-04 02:07:43 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
249666,297467251,2020-04-04 01:16:41 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
238258,565536680,2020-04-04 00:02:15 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
238652,533045115,2020-04-03 22:26:08 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
244966,232644819,2020-04-03 22:25:13 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
272241,826414463,2020-04-03 21:58:39 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
261576,553737645,2020-04-03 10:43:18 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
255830,983924483,2020-04-03 10:41:31 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
266776,365232711,2020-04-03 10:24:20 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
253635,811567424,2020-04-03 08:53:29 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
254559,482182039,2020-04-03 08:01:32 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
241387,367677605,2020-04-03 07:24:20 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
252580,888873120,2020-04-03 06:50:17 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
219862,303888651,2020-04-03 05:50:21 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
251555,444306176,2020-04-03 05:02:13 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
252620,516650110,2020-04-03 04:41:49 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
260305,647270308,2020-04-03 04:15:25 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
221345,548037038,2020-04-03 03:53:33 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
250182,583960629,2020-04-03 03:39:34 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
263993,729380054,2020-04-03 02:40:19 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
252296,333445990,2020-04-03 02:24:45 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
255741,392631419,2020-04-03 01:40:51 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
263332,130296833,2020-04-03 01:28:48 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
126146,925620692,2020-04-03 01:22:29 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
255358,964141467,2020-04-03 00:19:29 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
266098,831775626,2020-04-03 00:14:08 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
244943,161978642,2020-04-02 23:42:14 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
250572,639879703,2020-04-02 20:57:25 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
249148,935316133,2020-04-02 20:25:13 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
244748,233283357,2020-04-02 19:22:28 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
218020,749996243,2020-04-02 18:55:01 UTC,1,"Strongly agree,Strongly agree",Strongly agree,5,Strongly agree,5
259099,961433421,2020-04-04 04:53:31 UTC,1,"Strongly disagree,Agree",Strongly disagree,1,Agree,4
32557,219006556,2020-04-05 09:41:04 UTC,1,"Strongly disagree,Disagree",Strongly disagree,1,Disagree,2
226900,550612636,2020-04-05 09:49:32 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1
85899,317284058,2020-04-04 02:45:02 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1
232235,337089300,2020-04-03 19:42:40 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1
218322,889031347,2020-04-02 22:14:58 UTC,1,"Strongly disagree,Strongly disagree",Strongly disagree,1,Strongly disagree,1
