id,sis_id,pre_iso_ortho_gs_response,pre_iso_ortho_gs_score,pre_ortho_iso_gs_response,pre_ortho_iso_gs_score,pre_iso_ortho_hz_response,pre_iso_ortho_hz_score,pre_iso_ortho_hz_front_response,pre_iso_ortho_hz_front_score,pre_iso_ortho_hz_top_response,pre_iso_ortho_hz_top_score,pre_ortho_iso_hz_response,pre_ortho_iso_hz_score,pre_total_score,pre_total_split_score,post_iso_ortho_gs_response,post_iso_ortho_gs_score,post_ortho_iso_gs_response,post_ortho_iso_gs_score,post_iso_ortho_hz_response,post_iso_ortho_hz_score,post_iso_ortho_hz_front_response,post_iso_ortho_hz_front_score,post_iso_ortho_hz_top_response,post_iso_ortho_hz_top_score,post_ortho_iso_hz_response,post_ortho_iso_hz_score,post_total_score,post_total_split_score,pre_post_total_score_diff,pre_post_total_split_score_diff
263234,359909220,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
261033,314270435,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
246628,483778758,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
257640,418608074,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
251739,508545337,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
269189,507608754,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
245079,920527739,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
261220,873762030,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
261576,553737645,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
196898,800610925,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
258586,661603089,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
257150,427137526,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
257196,413181708,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
255139,695477535,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256422,955636214,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
268635,588809178,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
254559,482182039,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
271132,585854221,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256457,480000262,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
247128,416073758,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
253635,811567424,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
209356,588330490,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
239338,276520527,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
258675,637333664,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
254961,750702927,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
246204,941890166,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
257121,283558558,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
250572,639879703,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
222908,410039321,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
159760,942343447,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
168299,915071378,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
258737,862342495,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
244433,395006926,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
245526,581173664,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
271205,457103904,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
253717,207906995,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
252247,563019503,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
129581,846854394,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256438,714176827,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
252394,601936324,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
214163,146148034,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
234439,2623324,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
241934,262160188,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
259511,696456803,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
259050,454020286,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256608,544009347,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
257192,681087165,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
252993,912017173,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
237560,378695272,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
252325,766578115,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
258639,805027536,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256787,212341079,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
255830,983924483,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
263993,729380054,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
252296,333445990,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
234983,385406809,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
264422,563087690,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
255429,796033394,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
247654,898801913,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
162185,354396585,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
258210,499122390,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
248730,901571339,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
263040,107472552,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
247416,929666962,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
167340,613626913,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
258971,628421945,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256636,283420348,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
249292,744908240,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
244332,122318481,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
249148,935316133,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256238,524931604,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
253601,282318683,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
241387,367677605,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
258657,238179567,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
208917,802032909,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
252496,417304423,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
266776,365232711,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
249140,658595524,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
212711,781684792,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
251028,357553777,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
257129,531987395,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
248651,233000943,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
257828,833581390,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
238760,385201875,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256924,822147134,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
248435,472205364,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
212762,240931674,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
221345,548037038,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
213243,828086416,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
217080,312631997,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
245408,565722061,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
219862,303888651,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256182,600808515,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
244547,164612240,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
244645,606278623,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
263332,130296833,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
244748,233283357,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
261596,122450052,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
255741,392631419,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
238271,637094296,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
222384,414462370,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
251141,129996234,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
